vi;vj;comprimento;demanda;tipo
587;585;1.67;0.0;"SD"
585;583;1.48;0.0;"SD"
583;581;1.37;0.0;"SD"
581;579;1.29;0.0;"SD"
579;577;1.69;0.0;"SD"
577;575;1.46;0.0;"SD"
575;573;1.61;0.0;"SD"
573;571;2.04;0.0;"SD"
571;569;1.89;0.0;"SD"
569;567;1.76;0.0;"SD"
567;565;1.33;0.0;"SD"
565;563;1.69;0.0;"SD"
563;561;1.95;0.0;"SD"
561;559;1.78;0.0;"SD"
559;551;2.41;0.0;"SD"
551;557;1.32;0.0;"SD"
557;555;2.14;0.0;"SD"
555;553;1.84;0.0;"SD"
553;535;2.7;0.0;"SD"
338;335;8.05;0.0;"SD"
335;334;6.93;0.0;"SD"
334;331;4.84;0.0;"SD"
331;330;4.7;0.0;"SD"
330;327;6.52;0.0;"SD"
327;326;5.15;0.0;"SD"
326;549;2.18;0.0;"SD"
549;547;4.26;0.0;"SD"
547;545;5.13;0.0;"SD"
545;543;5.03;0.0;"SD"
543;541;5.69;0.0;"SD"
541;539;3.67;0.0;"SD"
539;537;6.61;0.0;"SD"
537;667;3.18;0.0;"SD"
666;536;5.74;0.0;"SD"
536;538;8.47;0.0;"SD"
538;540;11.93;0.0;"SD"
540;542;1.86;0.0;"SD"
542;544;1.53;0.0;"SD"
544;546;1.4;0.0;"SD"
546;548;1.25;0.0;"SD"
548;325;1.69;0.0;"SD"
325;328;1.49;0.0;"SD"
328;329;1.66;0.0;"SD"
329;332;1.52;0.0;"SD"
332;333;1.49;0.0;"SD"
333;336;1.49;0.0;"SD"
336;337;1.71;0.0;"SD"
337;552;1.3;0.0;"SD"
552;554;1.89;0.0;"SD"
554;556;1.34;0.0;"SD"
556;550;1.59;0.0;"SD"
550;558;1.49;0.0;"SD"
558;560;1.54;0.0;"SD"
560;562;2.07;0.0;"SD"
562;564;1.78;0.0;"SD"
564;566;1.46;0.0;"SD"
566;568;1.57;0.0;"SD"
568;570;1.68;0.0;"SD"
570;572;1.65;0.0;"SD"
572;574;1.51;0.0;"SD"
574;576;2.36;0.0;"SD"
576;578;1.61;0.0;"SD"
578;580;1.87;0.0;"SD"
580;582;1.44;0.0;"SD"
582;584;1.8;0.0;"SD"
584;586;1.47;0.0;"SD"
586;588;1.55;0.0;"SD"
588;590;1.39;0.0;"SD"
590;592;1.33;0.0;"SD"
592;594;1.58;0.0;"SD"
594;596;1.58;0.0;"SD"
596;598;1.77;0.0;"SD"
598;600;1.45;0.0;"SD"
600;602;1.55;0.0;"SD"
602;604;1.59;0.0;"SD"
604;606;1.48;0.0;"SD"
606;608;1.39;0.0;"SD"
608;610;1.72;0.0;"SD"
610;612;1.4;0.0;"SD"
612;614;1.64;0.0;"SD"
614;616;1.45;0.0;"SD"
616;618;1.53;0.0;"SD"
618;620;1.55;0.0;"SD"
620;622;1.51;0.0;"SD"
622;624;1.48;0.0;"SD"
624;626;1.63;0.0;"SD"
626;628;1.59;0.0;"SD"
628;630;1.61;0.0;"SD"
630;632;1.74;0.0;"SD"
632;634;1.32;0.0;"SD"
634;636;1.53;0.0;"SD"
636;638;1.65;0.0;"SD"
638;640;1.62;0.0;"SD"
640;642;1.37;0.0;"SD"
642;644;1.47;0.0;"SD"
644;646;1.51;0.0;"SD"
646;648;1.9;0.0;"SD"
648;650;1.77;0.0;"SD"
650;652;1.53;0.0;"SD"
652;654;1.45;0.0;"SD"
654;656;1.49;0.0;"SD"
656;658;2.01;0.0;"SD"
658;660;1.94;0.0;"SD"
660;662;1.76;0.0;"SD"
662;664;1.36;0.0;"SD"
664;383;1.62;0.0;"SD"
383;385;1.36;0.0;"SD"
385;387;1.51;0.0;"SD"
387;389;1.58;0.0;"SD"
389;391;1.43;0.0;"SD"
391;393;1.48;0.0;"SD"
393;395;1.87;0.0;"SD"
395;397;1.47;0.0;"SD"
397;399;1.52;0.0;"SD"
399;401;1.49;0.0;"SD"
401;403;1.65;0.0;"SD"
403;405;1.7;0.0;"SD"
405;407;1.78;0.0;"SD"
407;409;2.07;0.0;"SD"
409;411;1.65;0.0;"SD"
411;413;2.19;0.0;"SD"
413;415;1.81;0.0;"SD"
415;417;1.35;0.0;"SD"
417;419;1.17;0.0;"SD"
419;365;1.85;0.0;"SD"
365;367;1.39;0.0;"SD"
367;369;1.67;0.0;"SD"
369;371;1.56;0.0;"SD"
371;373;1.54;0.0;"SD"
373;375;1.65;0.0;"SD"
375;377;1.59;0.0;"SD"
377;379;1.55;0.0;"SD"
379;381;1.55;0.0;"SD"
381;345;1.68;0.0;"SD"
345;347;1.53;0.0;"SD"
347;349;1.23;0.0;"SD"
349;340;1.73;0.0;"SD"
340;344;1.44;0.0;"SD"
344;342;1.66;0.0;"SD"
342;364;1.32;0.0;"SD"
364;362;1.75;0.0;"SD"
362;360;1.7;0.0;"SD"
360;668;1.34;0.0;"SD"
668;358;72.62;0.0;"SD"
358;356;11.97;0.0;"SD"
356;354;10.68;0.0;"SD"
354;352;6.06;0.0;"SD"
352;534;4.86;0.0;"SD"
534;532;4.7;0.0;"SD"
532;530;4.36;0.0;"SD"
530;528;5.55;0.0;"SD"
528;526;2.75;0.0;"SD"
526;524;4.11;0.0;"SD"
524;522;3.55;0.0;"SD"
522;520;4.33;0.0;"SD"
520;518;3.5;0.0;"SD"
518;516;2.93;0.0;"SD"
516;514;3.7;0.0;"SD"
514;512;3.9;0.0;"SD"
512;510;2.81;0.0;"SD"
510;508;3.46;0.0;"SD"
508;506;3.57;0.0;"SD"
506;504;2.88;0.0;"SD"
504;502;3.16;0.0;"SD"
502;500;4.08;0.0;"SD"
500;498;1.65;0.0;"SD"
498;496;2.35;0.0;"SD"
496;494;2.66;0.0;"SD"
494;492;3.91;0.0;"SD"
492;490;2.26;0.0;"SD"
490;488;3.18;0.0;"SD"
488;486;2.88;0.0;"SD"
486;484;2.72;0.0;"SD"
484;482;2.85;0.0;"SD"
482;480;3.75;0.0;"SD"
480;478;2.31;0.0;"SD"
478;476;2.48;0.0;"SD"
476;474;2.38;0.0;"SD"
474;472;2.77;0.0;"SD"
472;470;2.19;0.0;"SD"
470;468;2.95;0.0;"SD"
468;466;1.8;0.0;"SD"
466;464;3.49;0.0;"SD"
464;462;2.18;0.0;"SD"
462;460;2.75;0.0;"SD"
460;458;3.62;0.0;"SD"
458;456;2.04;0.0;"SD"
456;454;2.88;0.0;"SD"
454;452;3.24;0.0;"SD"
452;450;2.1;0.0;"SD"
450;448;3.54;0.0;"SD"
448;446;2.48;0.0;"SD"
446;444;3.28;0.0;"SD"
444;442;2.44;0.0;"SD"
442;440;2.68;0.0;"SD"
440;438;3.52;0.0;"SD"
438;436;2.47;0.0;"SD"
436;434;3.25;0.0;"SD"
434;432;3.4;0.0;"SD"
432;430;2.5;0.0;"SD"
430;428;2.59;0.0;"SD"
428;426;3.66;0.0;"SD"
426;424;4.03;0.0;"SD"
424;422;3.96;0.0;"SD"
169;171;9.22;0.0;"SD"
324;323;52.84;39.63;"CD"
171;323;12.4;0.0;"SD"
565;0;9.13;0.0;"SD"
0;171;9.65;0.0;"SD"
